Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,O_Zone,D_Zone,Int_ID,Section_ID,Direction,Movement,Preceding,Following,Space_Headway,Time_Headway,Location,leader_Vehicle_ID,leader_Frame_ID,leader_Total_Frames,leader_Global_Time,leader_Local_X,leader_Local_Y,leader_Global_X,leader_Global_Y,leader_v_length,leader_v_Width,leader_v_Class,leader_v_Vel,leader_v_Acc,leader_Lane_ID,leader_O_Zone,leader_D_Zone,leader_Int_ID,leader_Section_ID,leader_Direction,leader_Movement,leader_Preceding,leader_Following,leader_Space_Headway,leader_Time_Headway,leader_Location,Speed_difference,ln Y ,,ln ( X ) 
891,2199,446,1.11885E+12,16.487,334.529,6451345.974,1873128.803,14,5.4,2,37.5,-10.74,2,,,,,,,883,897,73.75,1.97,us-101,883,4783,779,1.11885E+12,19.183,2012.195,6452578.774,1872040.932,15.5,7.4,2,23.47,-3.92,2,,,,,,,877,886,34.52,1.47,us-101,14.03,1.58546073,,1.867762025
1217,5372,477,1.11885E+12,18.46,1595.591,6452260.064,1872318.36,13,5.4,2,39.24,5.62,2,,,,,,,1209,1219,68.74,1.75,us-101,1209,3499,473,1.11885E+12,20.323,1096.88,6451913.748,1872618.803,11,4,2,41.31,-5.22,2,,,,,,,1201,1215,76.16,1.84,us-101,-2.07,1.604657972,,1.837209528
2379,8725,635,1.11885E+12,20.322,617.342,6451522.787,1872961.803,14.5,5.9,2,45.63,-0.08,2,,,,,,,2375,2385,51.47,1.13,us-101,2375,8653,635,1.11885E+12,18.386,372.014,6451342.636,1873129.387,13.5,5.4,2,39.51,6.35,2,,,,,,,2364,2379,118.66,3,us-101,6.12,1.668665415,,1.711554168
2379,8748,635,1.11885E+12,19.401,717.783,6451598.684,1872895.711,14.5,5.9,2,40.01,0.26,2,,,,,,,2375,2385,40.55,1.01,us-101,2375,8653,635,1.11885E+12,18.386,372.014,6451342.636,1873129.387,13.5,5.4,2,39.51,6.35,2,,,,,,,2364,2379,118.66,3,us-101,0.5,1.612889769,,1.607990859
625,3124,963,1.11885E+12,17.641,910.106,6451744.297,1872770.098,13,5.4,2,19.08,6.91,2,,,,,,,618,629,54.87,2.88,us-101,618,3183,971,1.11885E+12,17.88,1156.106,6451929.637,1872608.202,15.5,5.9,2,36.3,4.27,2,,,,,,,610,625,47.89,1.32,us-101,-17.22,1.302763708,,1.73933496
1888,9074,810,1.11885E+12,20.339,588.696,6451505.561,1872977.185,14,6.9,2,22.62,-4.24,2,,,,,,,1884,1895,37.76,1.67,us-101,1884,9094,816,1.11885E+12,19.152,671.749,6451568.398,1872922.632,13,5.9,2,24.9,6.36,2,,,,,,,1878,1888,62.55,2.51,us-101,-2.28,1.373279893,,1.577031986
2500,7903,847,1.11885E+12,18.699,1923.605,6452537.866,1872076.259,17,5.9,2,14.35,-11.2,2,,,,,,,2497,2516,40.61,2.83,us-101,2497,7177,838,1.11885E+12,16.541,223.102,6451265.61,1873206.994,17,5.9,2,45.49,-3.55,2,,,,,,,2492,2500,92.67,2.04,us-101,-31.14,1.18610838,,1.608632989
1712,6795,1040,1.11885E+12,18.817,1334.242,6452063.017,1872490.264,18.5,5.9,2,0,0,2,,,,,,,1704,1718,25.94,9999.99,us-101,1704,6366,1049,1.11885E+12,18.389,371.031,6451341.919,1873130.076,14,4.9,2,15.03,-1.8,2,,,,,,,1700,1712,45.25,3.01,us-101,-15.03,0,,1.413969972
1232,6602,1179,1.11885E+12,17.662,1851.779,6452457.715,1872146.894,17,6.4,2,1.73,-9.16,2,,,,,,,1228,1236,29.08,16.81,us-101,1228,5954,1183,1.11885E+12,19.281,636.107,6451541.603,1872946.372,14,6.9,2,15.54,4.3,2,,,,,,,1222,1232,103.17,6.64,us-101,-13.81,0.436162647,,1.463594402
2659,8075,942,1.11885E+12,20.962,1262.732,6452038.141,1872509.209,15.5,5.9,2,8.7,0,2,,,,,,,2653,2670,32.19,3.7,us-101,2653,8012,954,1.11885E+12,17.414,1256.802,6452036.018,1872515.786,15.5,6.9,2,10.32,0,2,,,,,,,2645,2659,38.15,3.7,us-101,-1.62,0.986771734,,1.507720977
2925,8398,804,1.11885E+12,17.846,90.438,6451173.41,1873303.086,16,5.4,2,13.94,-11.2,2,,,,,,,2916,2930,41.19,2.95,us-101,2916,8613,809,1.11885E+12,19.481,379.849,6451377.248,1873095.366,12.5,6,2,0,0,2,,,,,,,2911,2925,22.15,9999.99,us-101,13.94,1.174350597,,1.614791792
315,2289,758,1.11885E+12,19.951,2081.07,6452627.513,1872000.204,16.5,6.4,2,14.92,1.64,2,,,,,,,308,320,64.3,4.31,us-101,308,1389,963,1.11885E+12,18.422,338.907,6451322.712,1873148.594,14,6.4,2,18.21,11.2,2,,,,,,,300,322,69.45,3.81,us-101,-3.29,1.201943063,,1.808210973
619,1801,536,1.11885E+12,15.905,1410.893,6452153.168,1872415.615,16,6.4,2,65.07,-0.82,2,,,,,,,618,629,58.07,0.89,us-101,618,3183,971,1.11885E+12,17.88,1156.106,6451929.637,1872608.202,15.5,5.9,2,36.3,4.27,2,,,,,,,610,625,47.89,1.32,us-101,28.77,1.820004307,,1.763951826
340,2329,786,1.11885E+12,17.114,1918.474,6452504.167,1872107.147,14,5.9,2,0,0,2,,,,,,,344,346,41.53,9999.99,us-101,344,971,501,1.11885E+12,18.713,803.293,6451693.635,1872813.237,14.5,5.9,2,38.05,-0.43,2,,,,,,,331,351,92.73,2.44,us-101,-38.05,0,,1.618361931
1827,9056,923,1.11885E+12,17.329,1272.011,6452021.363,1872528.74,15,5.9,2,40.16,0.94,2,,,,,,,1835,1838,69.16,1.72,us-101,1835,9257,864,1.11885E+12,18.778,1693.268,6452337.522,1872250.661,15,6.4,2,1.57,8.85,2,,,,,,,1823,1821,28.84,18.37,us-101,38.59,1.614475366,,1.839854985
1889,7314,936,1.11885E+12,16.764,949.338,6451774.423,1872744.772,18,6.4,2,1.58,-6.33,2,,,,,,,1881,1895,22.44,14.2,us-101,1881,7107,943,1.11885E+12,18.421,800.754,6451661.69,1872841.7,15,4.9,2,8.63,-10.68,2,,,,,,,1873,1889,28.56,3.31,us-101,-7.05,0.411619706,,1.351022853
379,1756,936,1.11885E+12,17.827,279.111,6451280.185,1873190.524,15,6.9,2,10.31,0,2,,,,,,,373,386,58.35,5.66,us-101,373,1730,952,1.11885E+12,17.502,296.209,6451292.709,1873178.872,15,6.4,2,8.3,2.69,2,,,,,,,364,379,40.34,4.86,us-101,2.01,1.053462605,,1.76604086
1917,9184,797,1.11885E+12,20.623,561.816,6451485.314,1872994.912,13.5,6.4,2,24.95,-0.1,2,,,,,,,1915,1922,39.34,1.58,us-101,1915,9010,800,1.11885E+12,17.659,213.715,6451234.297,1873238.098,14,6.4,2,24.91,-1.83,2,,,,,,,1909,1917,43.16,1.73,us-101,0.04,1.414137362,,1.594834356
1691,8113,632,1.11885E+12,17.936,281.245,6451281.644,1873188.962,14,5.9,2,28.99,0.03,2,,,,,,,1686,1695,46.96,1.62,us-101,1686,8509,631,1.11885E+12,18.5,1565.175,6452241.221,1872334.805,16,5.9,2,39.05,-3.51,2,,,,,,,1681,1691,103.14,2.64,us-101,-10.06,1.476976466,,1.671728088
2062,7957,1024,1.11885E+12,17.481,948.088,6451772.934,1872745.12,14,4.9,2,25.57,4.63,2,,,,,,,2054,2070,104.91,4.1,us-101,2054,7327,1023,1.11885E+12,17.809,138.228,6451178.742,1873297.358,15,6.4,2,9.19,0,2,,,,,,,2042,2062,38.24,4.16,us-101,16.38,1.424391554,,2.020816887
2423,7211,639,1.11885E+12,18.66,871.809,6451745.112,1872768.024,14,6.4,2,25,0,2,,,,,,,2418,2432,44.9,1.8,us-101,2418,9075,656,1.11885E+12,18.32,1312.701,6452047.174,1872504.807,18.5,5.9,2,35,0.08,2,,,,,,,2415,2428,53.92,1.54,us-101,-10,1.414973348,,1.652246341
390,2338,945,1.11885E+12,18.009,1097.978,6451889.864,1872642.678,17,7.4,2,33.63,10.68,2,,,,,,,386,392,54.97,1.63,us-101,386,1867,948,1.11885E+12,18.81,417.917,6451380.171,1873093.584,15.5,6.9,2,9.05,-7.34,2,,,,,,,379,390,45.51,5.03,us-101,24.58,1.539452492,,1.740125737
1712,6295,1040,1.11885E+12,16.017,157.847,6451193.433,1873284.196,18.5,5.9,2,30.98,-5.52,2,,,,,,,1704,1718,66.21,2.14,us-101,1704,6366,1049,1.11885E+12,18.389,371.031,6451341.919,1873130.076,14,4.9,2,15.03,-1.8,2,,,,,,,1700,1712,45.25,3.01,us-101,15.95,1.504878459,,1.820923588
1139,5484,896,1.11885E+12,19.536,733.273,6451614.374,1872881.757,20.5,7.4,2,25.02,0.27,2,,,,,,,1132,1145,38.38,1.53,us-101,1132,5657,884,1.11885E+12,17.467,1045.448,6451850.623,1872677.582,13.5,6.4,2,19.98,0.25,2,,,,,,,1126,1139,53,2.65,us-101,5.04,1.415307292,,1.58410497
244,1654,968,1.11885E+12,19.422,1375.647,6452098.042,1872458.92,13.5,5.9,2,15.1,-2.03,2,,,,,,,239,246,44.5,2.95,us-101,239,1838,963,1.11885E+12,19.482,1566.732,6452241.714,1872333.064,17,5.9,2,19.98,0.08,2,,,,,,,236,244,41.51,2.08,us-101,-4.88,1.206825876,,1.648360011
1063,2846,565,1.11885E+12,19.484,663.011,6451587.733,1872905.215,11.5,6,2,30,0,2,,,,,,,1056,1065,92,3.07,us-101,1056,5721,864,1.11885E+12,19.949,1947.41,6452528.697,1872082.397,14.5,5.9,2,43.32,-6.22,2,,,,,,,1052,1059,56.03,1.29,us-101,-13.32,1.491361694,,1.963787827
1948,5989,572,1.11885E+12,17.531,1568.448,6452270.591,1872310.465,11,5,2,50.37,0,2,,,,,,,1942,1961,70.09,1.39,us-101,1942,5594,583,1.11885E+12,15.266,202.385,6451252.24,1873222.809,14,4.9,2,34.99,0,2,,,,,,,1934,1961,44.05,1.26,us-101,15.38,1.710709566,,1.84565606
891,2304,446,1.11885E+12,18.588,807.687,6451696.989,1872810.453,14,5.4,2,45.94,-3.58,2,,,,,,,883,897,71.39,1.55,us-101,883,4783,779,1.11885E+12,19.183,2012.195,6452578.774,1872040.932,15.5,7.4,2,23.47,-3.92,2,,,,,,,877,886,34.52,1.47,us-101,22.47,1.671543085,,1.853637382
435,2231,872,1.11885E+12,19.669,491.076,6451433.372,1873043.387,15,6.4,2,1.13,0,2,,,,,,,427,438,26.5,23.45,us-101,427,2507,859,1.11885E+12,16.949,1035.268,6451843.293,1872684.654,14.5,6.4,2,31.92,-1.53,2,,,,,,,425,435,55.49,1.74,us-101,-30.79,0.328379603,,1.423245874
754,3697,899,1.11885E+12,19.158,1003.172,6451813.467,1872707.659,16.5,6.4,2,17.08,8.87,2,,,,,,,748,755,49.26,2.88,us-101,748,3671,911,1.11885E+12,18.459,1003.959,6451814.516,1872707.674,13.5,5.9,2,15.38,4.29,2,,,,,,,745,754,67.47,4.39,us-101,1.7,1.257198426,,1.692494408
636,1657,444,1.11885E+12,18.313,470.055,6451444.414,1873035.055,16.5,6.4,2,37.96,-11.2,2,,,,,,,629,648,72.98,1.92,us-101,629,3290,968,1.11885E+12,19.565,1333.702,6452062.148,1872490.03,13.5,5.4,2,30,0,2,,,,,,,625,638,83.44,2.78,us-101,7.96,1.590618948,,1.863203859
1651,8378,656,1.11885E+12,19.341,1605.956,6452271.463,1872307.313,13.5,5.9,2,39.54,-1.62,2,,,,,,,1647,1663,50.09,1.27,us-101,1647,8216,660,1.11885E+12,18.838,1122.947,6451908.158,1872625.643,15.5,5.9,2,30.02,0.25,2,,,,,,,1644,1651,49.27,1.64,us-101,9.52,1.607883744,,1.699751032
2951,9223,414,1.11885E+12,22.508,1830.34,6452464.539,1872134.521,16,6.4,2,52.52,11.2,2,,,,,,,2954,2967,99.54,1.9,us-101,2954,8692,788,1.11885E+12,16.685,257.913,6451290.706,1873181.943,14.5,6.4,2,0,0,2,,,,,,,2948,2967,19.28,9999.99,us-101,52.52,1.728516105,,1.997997636
1985,5896,580,1.11885E+12,16.579,807.463,6451698.17,1872812.09,11,7,2,30.02,0.74,2,,,,,,,1980,1992,51.84,1.73,us-101,1980,7384,980,1.11885E+12,19.003,703.315,6451588.046,1872905.58,18,6.9,2,0,0,2,,,,,,,1966,1988,19.6,9999.99,us-101,30.02,1.491641793,,1.714664993
1677,4705,500,1.11885E+12,16.245,118.692,6451194.009,1873283.243,10,6,2,44.98,0.18,2,,,,,,,1673,1681,81.26,1.81,us-101,1673,8538,431,1.11885E+12,18.171,1986.204,6452559.405,1872058.683,17,6.9,2,43.11,6.32,2,,,,,,,1663,1670,37.17,0.86,us-101,1.87,1.662568967,,1.909876818
2074,6183,608,1.11885E+12,19.521,1045.17,6451875.285,1872653.374,14,6.4,2,39.94,1.28,2,,,,,,,2065,2085,51.53,1.29,us-101,2065,6249,606,1.11885E+12,20.069,1384.859,6452130.81,1872429.55,16,5.9,2,45,0,2,,,,,,,2057,2074,81.6,1.81,us-101,-5.06,1.612147838,,1.712060142
1562,7424,867,1.11885E+12,16.382,239.302,6451252.92,1873220.485,17.5,7.9,2,10,0,2,,,,,,,1558,1568,33.24,3.32,us-101,1558,7517,878,1.11885E+12,18.169,308.753,6451301.181,1873169.756,15.5,6.4,2,12.72,11.2,2,,,,,,,1552,1562,33.78,2.66,us-101,-2.72,1.041392685,,1.521661015
472,2448,792,1.11885E+12,16.087,376.542,6451351.465,1873124.051,14.5,6.9,2,14.91,1.95,2,,,,,,,466,477,36.05,2.42,us-101,466,2620,779,1.11885E+12,18.132,879.6,6451725.21,1872786.235,17.5,6.4,2,20.76,-8.21,2,,,,,,,458,472,100.39,4.84,us-101,-5.85,1.20167018,,1.556905269
877,4730,771,1.11885E+12,19.473,1917.56,6452506.084,1872102.347,15,6.9,2,37.81,-2.81,2,,,,,,,873,883,36.23,0.96,us-101,873,4746,757,1.11885E+12,19.986,1998.095,6452567.313,1872049.596,17,7.4,2,27.69,0,2,,,,,,,868,877,47.38,1.71,us-101,10.12,1.588943643,,1.559068334
592,3147,978,1.11885E+12,18.394,1244.01,6451995.461,1872550.021,13,5.9,2,35,0,2,,,,,,,585,601,85.69,2.45,us-101,585,2673,974,1.11885E+12,19.99,591.817,6451503.99,1872979.059,14.5,5.4,2,24.42,5.58,2,,,,,,,567,592,47.67,1.95,us-101,10.58,1.556302501,,1.932930143
469,2828,657,1.11885E+12,16.871,1633.506,6452293.9,1872291.134,14.5,6.4,2,56.43,-0.63,2,,,,,,,466,472,65.63,1.16,us-101,466,2620,779,1.11885E+12,18.132,879.6,6451725.21,1872786.235,17.5,6.4,2,20.76,-8.21,2,,,,,,,458,472,100.39,4.84,us-101,35.67,1.759138816,,1.817102404
1763,8735,802,1.11885E+12,17.158,1227.501,6451988.001,1872558.201,12,5.5,2,40,0,2,,,,,,,1760,1765,115.65,2.89,us-101,1760,8945,755,1.11885E+12,21.021,2093.557,6452640.769,1871988.015,18,7.9,2,4.58,-3.89,2,,,,,,,1757,1763,26.32,5.75,us-101,35.42,1.612783857,,2.063145637
407,2035,966,1.11885E+12,17.874,448.558,6451403.322,1873073.522,16.5,6.9,2,21.34,-0.16,2,,,,,,,403,410,58.2,2.73,us-101,403,1831,955,1.11885E+12,16.162,210.115,6451232.9,1873241.723,16,7.4,2,15.68,0,2,,,,,,,392,407,64.93,4.14,us-101,5.66,1.349083169,,1.764922985
1552,7378,881,1.11885E+12,17.739,261.512,6451267.296,1873203.5,14.5,6.4,2,12.34,0,2,,,,,,,1547,1558,38.92,3.15,us-101,1547,7265,882,1.11885E+12,16.78,166.433,6451202.457,1873273.376,14.5,6.4,2,20.32,0,2,,,,,,,1543,1552,56.26,2.77,us-101,-7.98,1.12515583,,1.590172832
2833,8164,817,1.11885E+12,18.953,416.365,6451404.484,1873070.983,15,6.9,2,15,0,2,,,,,,,2828,2837,47,3.13,us-101,2828,8564,821,1.11885E+12,18.953,963.198,6451813.835,1872707.612,15,6.9,2,19.98,-0.1,2,,,,,,,2820,2833,45.49,2.28,us-101,-4.98,1.204119983,,1.672097858
1297,6388,1199,1.11885E+12,19.99,641.457,6451545.1,1872942.293,14,6.4,2,19.95,0.23,2,,,,,,,1292,1299,39.7,1.99,us-101,1292,6215,1260,1.11885E+12,19.63,443.516,6451398.423,1873075.648,14.5,6.4,2,12.4,-0.96,2,,,,,,,1285,1297,40.99,3.31,us-101,7.55,1.321184027,,1.598790507
403,1831,955,1.11885E+12,16.162,210.115,6451232.9,1873241.723,16,7.4,2,15.68,0,2,,,,,,,392,407,64.93,4.14,us-101,392,2540,940,1.11885E+12,16.758,1910.355,6452502.433,1872109.13,15,6.4,2,58.18,7.3,2,,,,,,,390,394,68.94,1.18,us-101,-42.5,1.222196046,,1.812445403
2828,8342,821,1.11885E+12,20.218,785.575,6451679.306,1872823.837,15,6.9,2,0,0,2,,,,,,,2820,2833,13.51,9999.99,us-101,2820,8357,813,1.11885E+12,18.342,801.781,6451692.743,1872814.515,15,6.9,2,1.8,0,2,,,,,,,2792,2828,34.57,19.21,us-101,-1.8,0,,1.130655349
963,4438,582,1.11885E+12,16.712,859.677,6451707.056,1872804.095,15,4.9,2,46.28,-6.59,2,,,,,,,960,976,60.9,1.32,us-101,960,4547,813,1.11885E+12,16.6,209.696,6451232.289,1873241.728,15,6.4,2,20.96,4.14,2,,,,,,,952,969,56.98,2.72,us-101,25.32,1.674677468,,1.784617293
1912,9332,783,1.11885E+12,22.63,1042.326,6451844.865,1872675.75,15.5,6.4,2,27.52,6.83,2,,,,,,,1917,1922,35.64,1.3,us-101,1917,9757,797,1.11885E+12,15.655,2122.222,6452666.708,1871974.216,13.5,6.4,2,47.96,2.73,2,,,,,,,0,1912,0,0,us-101,-20.44,1.455149521,,1.551937695
1222,5741,1170,1.11885E+12,19.189,512.82,6451449.777,1873028.921,17,6.4,2,12.26,-11.2,2,,,,,,,1218,1228,23.6,1.92,us-101,1218,5618,1177,1.11885E+12,16.667,282.635,6451283.525,1873188.909,16.5,6.9,2,19.96,0,2,,,,,,,1212,1222,47.53,2.38,us-101,-7.7,1.122543524,,1.372912003
1445,6948,810,1.11885E+12,18.01,408.143,6451373.51,1873100.811,16,6.9,2,24.96,0.13,2,,,,,,,1446,1458,35.13,1.41,us-101,1446,7468,913,1.11885E+12,19.045,1286.402,6452031.055,1872517.967,13,5.9,2,36,-0.3,2,,,,,,,1443,1458,48.28,1.34,us-101,-11.04,1.414304688,,1.54567815
224,1302,524,1.11885E+12,18.026,276.266,6451273.791,1873196.427,13,6.9,2,29.95,11.2,2,,,,,,,222,232,40,1.34,us-101,222,1127,980,1.11885E+12,17.943,536.923,6451468.555,1873013.495,14.5,6.9,2,29.57,-3.67,2,,,,,,,217,219,45.62,1.54,us-101,0.38,1.490660653,,1.602059991
1558,7319,878,1.11885E+12,17.507,171.205,6451205.174,1873269.388,15.5,6.4,2,14.21,0.21,2,,,,,,,1552,1562,32.44,2.28,us-101,1552,7542,881,1.11885E+12,18.062,389.594,6451359.834,1873113.343,14.5,6.4,2,21.85,11.2,2,,,,,,,1547,1558,65.59,3,us-101,-7.64,1.182129214,,1.511080846
1900,9610,816,1.11885E+12,18.572,1822.754,6452435.26,1872165.158,12,6.5,2,35,0,2,,,,,,,1895,1902,51.64,1.48,us-101,1895,9513,819,1.11885E+12,17.609,1595.463,6452264.688,1872315.478,14,5.9,2,21.23,0.43,2,,,,,,,1887,1900,69.86,3.29,us-101,13.77,1.556302501,,1.712986234
2554,7498,910,1.11885E+12,19.277,713.382,6451625.72,1872872.14,12.5,6,2,39.05,5.64,2,,,,,,,2549,2562,67.43,1.73,us-101,2549,7635,896,1.11885E+12,19.596,1264.745,6452040.566,1872508.9,14,5.4,2,41.35,-3.12,2,,,,,,,2538,2554,78.59,1.9,us-101,-2.3,1.60260252,,1.82885316
2222,6808,559,1.11885E+12,20.12,1610.029,6452300.33,1872281.26,15.5,7.9,2,35.1,2.06,2,,,,,,,2216,2228,151.81,4.33,us-101,2216,6524,556,1.11885E+12,18.874,541.079,6451496.949,1872986.852,14.5,5.9,2,30.83,-5.77,2,,,,,,,2212,2222,53.1,1.72,us-101,4.27,1.557507202,,2.18130038
468,2406,1095,1.11885E+12,17.63,899.601,6451736.431,1872777.032,14,6.4,2,29.62,-4.09,2,,,,,,,464,472,65.88,2.22,us-101,464,2303,1062,1.11885E+12,20.809,632.977,6451534.128,1872951.007,15,5.9,2,30.01,0,2,,,,,,,456,468,109.88,3.66,us-101,-0.39,1.486005186,,1.81875359
2500,7596,847,1.11885E+12,20.031,1506.65,6452222.339,1872349.372,17,5.9,2,46.76,-1.89,2,,,,,,,2497,2516,81.91,1.75,us-101,2497,7177,838,1.11885E+12,16.541,223.102,6451265.61,1873206.994,17,5.9,2,45.49,-3.55,2,,,,,,,2492,2500,92.67,2.04,us-101,1.27,1.679064318,,1.913336926
1858,5389,553,1.11885E+12,19.394,400.445,6451392.504,1873081.424,13,4.9,2,38.44,1.6,2,,,,,,,1854,1869,53.99,1.4,us-101,1854,5399,577,1.11885E+12,19.784,493.032,6451460.381,1873018.339,12,5.5,2,37.82,0.92,2,,,,,,,1848,1858,57.55,1.52,us-101,0.62,1.595936906,,1.732313327
1236,6680,1168,1.11885E+12,17.479,1903.104,6452496.394,1872113.435,15,6.4,2,24.32,11.2,2,,,,,,,1232,1241,44.87,1.84,us-101,1232,5987,1179,1.11885E+12,20.431,636.112,6451540.823,1872945.526,17,6.4,2,18.73,4.16,2,,,,,,,1228,1236,53.25,2.84,us-101,5.59,1.403463701,,1.65195607
1177,5515,1151,1.11885E+12,17.859,365.931,6451342.561,1873130.193,15.5,7.4,2,20.27,9.56,2,,,,,,,1172,1180,52.96,2.61,us-101,1172,5770,1141,1.11885E+12,18.051,844.485,6451698.89,1872809.496,15,6.4,2,28.12,1.28,2,,,,,,,1168,1177,73.59,2.62,us-101,-7.85,1.32776749,,1.723947976
2991,8834,735,1.11885E+12,17.945,197.428,6451246.867,1873224.549,17,6.4,2,8.65,10.87,2,,,,,,,2978,2993,57.05,6.6,us-101,2978,8904,755,1.11885E+12,19.106,387.344,6451383.04,1873090.538,14,6.4,2,24.99,0,2,,,,,,,2967,2991,50.58,2.02,us-101,-16.34,0.984527313,,1.756255649
2930,8801,796,1.11885E+12,20.061,511.766,6451474.312,1873005.505,18.5,7.4,2,20.73,2.81,2,,,,,,,2925,2939,51.4,2.48,us-101,2925,8425,804,1.11885E+12,18.152,118.096,6451192.21,1873282.376,16,5.4,2,10,0,2,,,,,,,2916,2930,45.09,4.51,us-101,10.73,1.337059726,,1.710963119
277,1784,578,1.11885E+12,19.057,1482.314,6452174.466,1872392.773,14,5.9,2,42.61,-1.74,2,,,,,,,272,283,86.92,2.04,us-101,272,1883,546,1.11885E+12,19.901,1969.909,6452541.673,1872071.454,14.5,7.9,2,29.97,0.26,2,,,,,,,267,277,125.22,4.18,us-101,12.64,1.639586087,,1.939119718
2375,8606,635,1.11885E+12,16.888,210.755,6451229.01,1873244.738,13.5,5.4,2,29.33,3.88,2,,,,,,,2364,2379,106.55,3.63,us-101,2364,8729,641,1.11885E+12,18.679,793.78,6451656.27,1872846.115,17,6.4,2,35,0,2,,,,,,,2353,2375,98.8,2.82,us-101,-5.67,1.48187241,,2.027553454
363,1756,998,1.11885E+12,18.369,419.773,6451381.82,1873092.664,16,6.9,2,19.63,0,2,,,,,,,354,364,73.3,3.73,us-101,354,1923,1013,1.11885E+12,19.935,715.565,6451600.803,1872893.14,12.5,7,2,24.49,0.07,2,,,,,,,350,363,65.7,2.68,us-101,-4.86,1.314499228,,1.865103975
629,3290,968,1.11885E+12,19.565,1333.702,6452062.148,1872490.03,13.5,5.4,2,30,0,2,,,,,,,625,638,83.44,2.78,us-101,625,2688,963,1.11885E+12,18.191,407.108,6451368.58,1873105.108,13,5.4,2,24.99,0.52,2,,,,,,,618,629,42.65,1.71,us-101,5.01,1.491361694,,1.921374295
1662,6210,1052,1.11885E+12,16.556,305.473,6451296.064,1873176.944,13,5.4,2,32.01,0,2,,,,,,,1654,1675,80.54,2.52,us-101,1654,6601,1051,1.11885E+12,19.702,1390.134,6452104.647,1872452.801,16.5,6.4,2,20,0,2,,,,,,,1645,1662,57,2.85,us-101,12.01,1.518645524,,1.906011625
1278,6565,1234,1.11885E+12,19.394,1253.448,6452006.071,1872539.395,18,6.9,2,29.05,-3.39,2,,,,,,,1269,1285,97.18,3.35,us-101,1269,6792,1254,1.11885E+12,19.293,1619.053,6452281.375,1872298.785,16.5,6.4,2,2.4,11.2,2,,,,,,,1281,1278,49.79,20.75,us-101,26.65,1.477844476,,1.987576895
373,1634,952,1.11885E+12,16.241,224.652,6451242.894,1873231.166,15,6.4,2,17.17,0,2,,,,,,,364,379,32.38,1.89,us-101,364,2369,996,1.11885E+12,19.379,1672.785,6452321.976,1872263.477,12.5,6.5,2,50.09,4.41,2,,,,,,,363,370,83.24,1.66,us-101,-32.92,1.259354927,,1.510276844
763,3806,700,1.11885E+12,17.763,1079.46,6451871.918,1872658.638,16,5.9,2,30.01,-0.27,2,,,,,,,760,765,65.04,2.17,us-101,760,3589,703,1.11885E+12,15.868,167.432,6451203.806,1873273.265,15.5,5.4,2,32.77,-0.15,2,,,,,,,756,766,67.89,2.07,us-101,-2.76,1.491501766,,1.813180533
601,3175,971,1.11885E+12,19.212,1242.489,6451993.786,1872550.401,15,5.4,2,30.28,0.87,2,,,,,,,592,610,101.21,3.34,us-101,592,3147,978,1.11885E+12,18.394,1244.01,6451995.461,1872550.021,13,5.9,2,35,0,2,,,,,,,585,601,85.69,2.45,us-101,-4.72,1.495266744,,2.005223425
2136,8295,837,1.11885E+12,19.678,1585.677,6452251.735,1872323.989,15,6.4,2,36.06,-5.79,2,,,,,,,2118,2134,73.3,2.03,us-101,2118,7850,937,1.11885E+12,18.416,359.068,6451333.31,1873138.36,13.5,5.4,2,22.81,-5.82,2,,,,,,,2112,2134,63.51,2.78,us-101,13.25,1.568905415,,1.865103975
1147,3300,531,1.11885E+12,17.894,1172.268,6451972.112,1872571.145,11.5,4,2,38.66,10.24,2,,,,,,,1144,1155,47.45,1.23,us-101,1144,3333,554,1.11885E+12,17.706,1351.366,6452107.094,1872453.318,9,6.5,2,40,0,2,,,,,,,1138,1147,85.6,2.14,us-101,-1.34,1.59835271,,1.676236217
1798,8936,788,1.11885E+12,17.058,1527.708,6452214.003,1872360.663,15,5.9,2,45.39,4.49,2,,,,,,,1794,1802,91.98,2.03,us-101,1794,8975,750,1.11885E+12,18.085,1782.469,6452405.075,1872191.749,14.5,5.9,2,34.48,-11.2,2,,,,,,,1789,1798,88.43,2.56,us-101,10.91,1.666424373,,1.963693405
1070,5705,882,1.11885E+12,18.53,1583.3,6452254.762,1872322.863,14.5,5.4,2,18.69,11.2,2,,,,,,,1064,1075,78.02,4.17,us-101,1064,5608,869,1.11885E+12,17.755,1554.765,6452233.841,1872342.288,14.5,6.4,2,0,0,2,,,,,,,1059,1070,35.33,9999.99,us-101,18.69,1.294245716,,1.892205946
669,3725,747,1.11885E+12,19.361,1640.327,6452297.432,1872284.776,13,6.4,2,34.92,0.28,2,,,,,,,661,675,85.77,2.46,us-101,661,3714,754,1.11885E+12,19.849,1692.555,6452336.328,1872250.293,16,7.4,2,34.21,-11.2,2,,,,,,,659,669,45.91,1.34,us-101,0.71,1.555336328,,1.93333541
