Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,O_Zone,D_Zone,Int_ID,Section_ID,Direction,Movement,Preceding,Following,Space_Headway,Time_Headway,Location,leader_Vehicle_ID,leader_Frame_ID,leader_Total_Frames,leader_Global_Time,leader_Local_X,leader_Local_Y,leader_Global_X,leader_Global_Y,leader_v_length,leader_v_Width,leader_v_Class,leader_v_Vel,leader_v_Acc,leader_Lane_ID,leader_O_Zone,leader_D_Zone,leader_Int_ID,leader_Section_ID,leader_Direction,leader_Movement,leader_Preceding,leader_Following,leader_Space_Headway,leader_Time_Headway,leader_Location
1985,5896,580,1118847568500,16.579,807.463,6451698.17,1872812.09,11.0,7.0,2,30.02,0.74,2,,,,,,,1980,1992,51.84,1.73,us-101,1980,7384,980,1118848580400,19.003,703.315,6451588.046,1872905.58,18.0,6.9,2,0.0,0.0,2,,,,,,,1966,1988,19.6,9999.99,us-101
1677,4705,500,1118847449400,16.245,118.692,6451194.009,1873283.243,10.0,6.0,2,44.98,0.18,2,,,,,,,1673,1681,81.26,1.81,us-101,1673,8538,431,1118849610800,18.171,1986.204,6452559.405,1872058.683,17.0,6.9,2,43.11,6.32,2,,,,,,,1663,1670,37.17,0.86,us-101
2074,6183,608,1118847597200,19.521,1045.17,6451875.285,1872653.374,14.0,6.4,2,39.94,1.28,2,,,,,,,2065,2085,51.53,1.29,us-101,2065,6249,606,1118847603800,20.069,1384.859,6452130.81,1872429.55,16.0,5.9,2,45.0,0.0,2,,,,,,,2057,2074,81.6,1.81,us-101
1562,7424,867,1118849499400,16.382,239.302,6451252.92,1873220.485,17.5,7.9,2,10.0,0.0,2,,,,,,,1558,1568,33.24,3.32,us-101,1558,7517,878,1118849508700,18.169,308.753,6451301.181,1873169.756,15.5,6.4,2,12.72,11.2,2,,,,,,,1552,1562,33.78,2.66,us-101
472,2448,792,1118849001800,16.087,376.542,6451351.465,1873124.051,14.5,6.9,2,14.91,1.95,2,,,,,,,466,477,36.05,2.42,us-101,466,2620,779,1118849019000,18.132,879.6,6451725.21,1872786.235,17.5,6.4,2,20.76,-8.21,2,,,,,,,458,472,100.39,4.84,us-101
877,4730,771,1118849230000,19.473,1917.56,6452506.084,1872102.347,15.0,6.9,2,37.81,-2.81,2,,,,,,,873,883,36.23,0.96,us-101,873,4746,757,1118849231600,19.986,1998.095,6452567.313,1872049.596,17.0,7.4,2,27.69,0.0,2,,,,,,,868,877,47.38,1.71,us-101
592,3147,978,1118848156700,18.394,1244.01,6451995.461,1872550.021,13.0,5.9,2,35.0,0.0,2,,,,,,,585,601,85.69,2.45,us-101,585,2673,974,1118848109300,19.99,591.817,6451503.99,1872979.059,14.5,5.4,2,24.42,5.58,2,,,,,,,567,592,47.67,1.95,us-101
469,2828,657,1118849039800,16.871,1633.506,6452293.9,1872291.134,14.5,6.4,2,56.43,-0.63,2,,,,,,,466,472,65.63,1.16,us-101,466,2620,779,1118849019000,18.132,879.6,6451725.21,1872786.235,17.5,6.4,2,20.76,-8.21,2,,,,,,,458,472,100.39,4.84,us-101
1763,8735,802,1118849630500,17.158,1227.501,6451988.001,1872558.201,12.0,5.5,2,40.0,0.0,2,,,,,,,1760,1765,115.65,2.89,us-101,1760,8945,755,1118849651500,21.021,2093.557,6452640.769,1871988.015,18.0,7.9,2,4.58,-3.89,2,,,,,,,1757,1763,26.32,5.75,us-101
407,2035,966,1118848960500,17.874,448.558,6451403.322,1873073.522,16.5,6.9,2,21.34,-0.16,2,,,,,,,403,410,58.2,2.73,us-101,403,1831,955,1118848940100,16.162,210.115,6451232.9,1873241.723,16.0,7.4,2,15.68,0.0,2,,,,,,,392,407,64.93,4.14,us-101
1552,7378,881,1118849494800,17.739,261.512,6451267.296,1873203.5,14.5,6.4,2,12.34,0.0,2,,,,,,,1547,1558,38.92,3.15,us-101,1547,7265,882,1118849483500,16.78,166.433,6451202.457,1873273.376,14.5,6.4,2,20.32,0.0,2,,,,,,,1543,1552,56.26,2.77,us-101
2833,8164,817,1118847795300,18.953,416.365,6451404.484,1873070.983,15.0,6.9,2,15.0,0.0,2,,,,,,,2828,2837,47.0,3.13,us-101,2828,8564,821,1118847835300,18.953,963.198,6451813.835,1872707.612,15.0,6.9,2,19.98,-0.1,2,,,,,,,2820,2833,45.49,2.28,us-101
1297,6388,1199,1118849395800,19.99,641.457,6451545.1,1872942.293,14.0,6.4,2,19.95,0.23,2,,,,,,,1292,1299,39.7,1.99,us-101,1292,6215,1260,1118849378500,19.63,443.516,6451398.423,1873075.648,14.5,6.4,2,12.4,-0.96,2,,,,,,,1285,1297,40.99,3.31,us-101
403,1831,955,1118848940100,16.162,210.115,6451232.9,1873241.723,16.0,7.4,2,15.68,0.0,2,,,,,,,392,407,64.93,4.14,us-101,392,2540,940,1118849011000,16.758,1910.355,6452502.433,1872109.13,15.0,6.4,2,58.18,7.3,2,,,,,,,390,394,68.94,1.18,us-101
2828,8342,821,1118847813100,20.218,785.575,6451679.306,1872823.837,15.0,6.9,2,0.0,0.0,2,,,,,,,2820,2833,13.51,9999.99,us-101,2820,8357,813,1118847814600,18.342,801.781,6451692.743,1872814.515,15.0,6.9,2,1.8,0.0,2,,,,,,,2792,2828,34.57,19.21,us-101
963,4438,582,1118848285800,16.712,859.677,6451707.056,1872804.095,15.0,4.9,2,46.28,-6.59,2,,,,,,,960,976,60.9,1.32,us-101,960,4547,813,1118849211700,16.6,209.696,6451232.289,1873241.728,15.0,6.4,2,20.96,4.14,2,,,,,,,952,969,56.98,2.72,us-101
1912,9332,783,1118849690200,22.63,1042.326,6451844.865,1872675.75,15.5,6.4,2,27.52,6.83,2,,,,,,,1917,1922,35.64,1.3,us-101,1917,9757,797,1118849732700,15.655,2122.222,6452666.708,1871974.216,13.5,6.4,2,47.96,2.73,2,,,,,,,0,1912,0.0,0.0,us-101
1222,5741,1170,1118849331100,19.189,512.82,6451449.777,1873028.921,17.0,6.4,2,12.26,-11.2,2,,,,,,,1218,1228,23.6,1.92,us-101,1218,5618,1177,1118849318800,16.667,282.635,6451283.525,1873188.909,16.5,6.9,2,19.96,0.0,2,,,,,,,1212,1222,47.53,2.38,us-101
1445,6948,810,1118849451800,18.01,408.143,6451373.51,1873100.811,16.0,6.9,2,24.96,0.13,2,,,,,,,1446,1458,35.13,1.41,us-101,1446,7468,913,1118849503800,19.045,1286.402,6452031.055,1872517.967,13.0,5.9,2,36.0,-0.3,2,,,,,,,1443,1458,48.28,1.34,us-101
224,1302,524,1118847972200,18.026,276.266,6451273.791,1873196.427,13.0,6.9,2,29.95,11.2,2,,,,,,,222,232,40.0,1.34,us-101,222,1127,980,1118848869700,17.943,536.923,6451468.555,1873013.495,14.5,6.9,2,29.57,-3.67,2,,,,,,,217,219,45.62,1.54,us-101
1558,7319,878,1118849488900,17.507,171.205,6451205.174,1873269.388,15.5,6.4,2,14.21,0.21,2,,,,,,,1552,1562,32.44,2.28,us-101,1552,7542,881,1118849511200,18.062,389.594,6451359.834,1873113.343,14.5,6.4,2,21.85,11.2,2,,,,,,,1547,1558,65.59,3.0,us-101
1900,9610,816,1118849718000,18.572,1822.754,6452435.26,1872165.158,12.0,6.5,2,35.0,0.0,2,,,,,,,1895,1902,51.64,1.48,us-101,1895,9513,819,1118849708300,17.609,1595.463,6452264.688,1872315.478,14.0,5.9,2,21.23,0.43,2,,,,,,,1887,1900,69.86,3.29,us-101
2554,7498,910,1118847728700,19.277,713.382,6451625.72,1872872.14,12.5,6.0,2,39.05,5.64,2,,,,,,,2549,2562,67.43,1.73,us-101,2549,7635,896,1118847742400,19.596,1264.745,6452040.566,1872508.9,14.0,5.4,2,41.35,-3.12,2,,,,,,,2538,2554,78.59,1.9,us-101
2222,6808,559,1118847659700,20.12,1610.029,6452300.33,1872281.26,15.5,7.9,2,35.1,2.06,2,,,,,,,2216,2228,151.81,4.33,us-101,2216,6524,556,1118847631300,18.874,541.079,6451496.949,1872986.852,14.5,5.9,2,30.83,-5.77,2,,,,,,,2212,2222,53.1,1.72,us-101
468,2406,1095,1118848082600,17.63,899.601,6451736.431,1872777.032,14.0,6.4,2,29.62,-4.09,2,,,,,,,464,472,65.88,2.22,us-101,464,2303,1062,1118848072300,20.809,632.977,6451534.128,1872951.007,15.0,5.9,2,30.01,0.0,2,,,,,,,456,468,109.88,3.66,us-101
2500,7596,847,1118847738500,20.031,1506.65,6452222.339,1872349.372,17.0,5.9,2,46.76,-1.89,2,,,,,,,2497,2516,81.91,1.75,us-101,2497,7177,838,1118847696600,16.541,223.102,6451265.61,1873206.994,17.0,5.9,2,45.49,-3.55,2,,,,,,,2492,2500,92.67,2.04,us-101
1858,5389,553,1118847517800,19.394,400.445,6451392.504,1873081.424,13.0,4.9,2,38.44,1.6,2,,,,,,,1854,1869,53.99,1.4,us-101,1854,5399,577,1118847518800,19.784,493.032,6451460.381,1873018.339,12.0,5.5,2,37.82,0.92,2,,,,,,,1848,1858,57.55,1.52,us-101
1236,6680,1168,1118849425000,17.479,1903.104,6452496.394,1872113.435,15.0,6.4,2,24.32,11.2,2,,,,,,,1232,1241,44.87,1.84,us-101,1232,5987,1179,1118849355700,20.431,636.112,6451540.823,1872945.526,17.0,6.4,2,18.73,4.16,2,,,,,,,1228,1236,53.25,2.84,us-101
1177,5515,1151,1118849308500,17.859,365.931,6451342.561,1873130.193,15.5,7.4,2,20.27,9.56,2,,,,,,,1172,1180,52.96,2.61,us-101,1172,5770,1141,1118849334000,18.051,844.485,6451698.89,1872809.496,15.0,6.4,2,28.12,1.28,2,,,,,,,1168,1177,73.59,2.62,us-101
2991,8834,735,1118847862300,17.945,197.428,6451246.867,1873224.549,17.0,6.4,2,8.65,10.87,2,,,,,,,2978,2993,57.05,6.6,us-101,2978,8904,755,1118847869300,19.106,387.344,6451383.04,1873090.538,14.0,6.4,2,24.99,0.0,2,,,,,,,2967,2991,50.58,2.02,us-101
2930,8801,796,1118847859000,20.061,511.766,6451474.312,1873005.505,18.5,7.4,2,20.73,2.81,2,,,,,,,2925,2939,51.4,2.48,us-101,2925,8425,804,1118847821400,18.152,118.096,6451192.21,1873282.376,16.0,5.4,2,10.0,0.0,2,,,,,,,2916,2930,45.09,4.51,us-101
277,1784,578,1118848020400,19.057,1482.314,6452174.466,1872392.773,14.0,5.9,2,42.61,-1.74,2,,,,,,,272,283,86.92,2.04,us-101,272,1883,546,1118848030300,19.901,1969.909,6452541.673,1872071.454,14.5,7.9,2,29.97,0.26,2,,,,,,,267,277,125.22,4.18,us-101
2375,8606,635,1118848702600,16.888,210.755,6451229.01,1873244.738,13.5,5.4,2,29.33,3.88,2,,,,,,,2364,2379,106.55,3.63,us-101,2364,8729,641,1118848714900,18.679,793.78,6451656.27,1872846.115,17.0,6.4,2,35.0,0.0,2,,,,,,,2353,2375,98.8,2.82,us-101
363,1756,998,1118848932600,18.369,419.773,6451381.82,1873092.664,16.0,6.9,2,19.63,0.0,2,,,,,,,354,364,73.3,3.73,us-101,354,1923,1013,1118848949300,19.935,715.565,6451600.803,1872893.14,12.5,7.0,2,24.49,0.07,2,,,,,,,350,363,65.7,2.68,us-101
629,3290,968,1118848171000,19.565,1333.702,6452062.148,1872490.03,13.5,5.4,2,30.0,0.0,2,,,,,,,625,638,83.44,2.78,us-101,625,2688,963,1118848110800,18.191,407.108,6451368.58,1873105.108,13.0,5.4,2,24.99,0.52,2,,,,,,,618,629,42.65,1.71,us-101
1662,6210,1052,1118848463000,16.556,305.473,6451296.064,1873176.944,13.0,5.4,2,32.01,0.0,2,,,,,,,1654,1675,80.54,2.52,us-101,1654,6601,1051,1118848502100,19.702,1390.134,6452104.647,1872452.801,16.5,6.4,2,20.0,0.0,2,,,,,,,1645,1662,57.0,2.85,us-101
1278,6565,1234,1118849413500,19.394,1253.448,6452006.071,1872539.395,18.0,6.9,2,29.05,-3.39,2,,,,,,,1269,1285,97.18,3.35,us-101,1269,6792,1254,1118849436200,19.293,1619.053,6452281.375,1872298.785,16.5,6.4,2,2.4,11.2,2,,,,,,,1281,1278,49.79,20.75,us-101
373,1634,952,1118848920400,16.241,224.652,6451242.894,1873231.166,15.0,6.4,2,17.17,0.0,2,,,,,,,364,379,32.38,1.89,us-101,364,2369,996,1118848993900,19.379,1672.785,6452321.976,1872263.477,12.5,6.5,2,50.09,4.41,2,,,,,,,363,370,83.24,1.66,us-101
763,3806,700,1118848222600,17.763,1079.46,6451871.918,1872658.638,16.0,5.9,2,30.01,-0.27,2,,,,,,,760,765,65.04,2.17,us-101,760,3589,703,1118849115900,15.868,167.432,6451203.806,1873273.265,15.5,5.4,2,32.77,-0.15,2,,,,,,,756,766,67.89,2.07,us-101
601,3175,971,1118848159500,19.212,1242.489,6451993.786,1872550.401,15.0,5.4,2,30.28,0.87,2,,,,,,,592,610,101.21,3.34,us-101,592,3147,978,1118848156700,18.394,1244.01,6451995.461,1872550.021,13.0,5.9,2,35.0,0.0,2,,,,,,,585,601,85.69,2.45,us-101
2136,8295,837,1118848671500,19.678,1585.677,6452251.735,1872323.989,15.0,6.4,2,36.06,-5.79,2,,,,,,,2118,2134,73.3,2.03,us-101,2118,7850,937,1118848627000,18.416,359.068,6451333.31,1873138.36,13.5,5.4,2,22.81,-5.82,2,,,,,,,2112,2134,63.51,2.78,us-101
1147,3300,531,1118847308900,17.894,1172.268,6451972.112,1872571.145,11.5,4.0,2,38.66,10.24,2,,,,,,,1144,1155,47.45,1.23,us-101,1144,3333,554,1118847312200,17.706,1351.366,6452107.094,1872453.318,9.0,6.5,2,40.0,0.0,2,,,,,,,1138,1147,85.6,2.14,us-101
1798,8936,788,1118849650600,17.058,1527.708,6452214.003,1872360.663,15.0,5.9,2,45.39,4.49,2,,,,,,,1794,1802,91.98,2.03,us-101,1794,8975,750,1118849654500,18.085,1782.469,6452405.075,1872191.749,14.5,5.9,2,34.48,-11.2,2,,,,,,,1789,1798,88.43,2.56,us-101
1070,5705,882,1118849327500,18.53,1583.3,6452254.762,1872322.863,14.5,5.4,2,18.69,11.2,2,,,,,,,1064,1075,78.02,4.17,us-101,1064,5608,869,1118849317800,17.755,1554.765,6452233.841,1872342.288,14.5,6.4,2,0.0,0.0,2,,,,,,,1059,1070,35.33,9999.99,us-101
669,3725,747,1118849129500,19.361,1640.327,6452297.432,1872284.776,13.0,6.4,2,34.92,0.28,2,,,,,,,661,675,85.77,2.46,us-101,661,3714,754,1118849128400,19.849,1692.555,6452336.328,1872250.293,16.0,7.4,2,34.21,-11.2,2,,,,,,,659,669,45.91,1.34,us-101
2132,6144,546,1118847593300,17.614,398.868,6451392.525,1873083.825,13.5,5.9,2,29.99,0.0,2,,,,,,,2127,2138,94.37,3.15,us-101,2127,6459,567,1118847624800,19.632,1775.614,6452425.122,1872172.475,13.5,6.9,2,37.52,11.2,2,,,,,,,2124,2132,48.92,1.3,us-101
1400,7317,906,1118849488700,16.818,1308.193,6452048.916,1872505.277,13.5,5.9,2,35.0,0.07,2,,,,,,,1392,1405,72.63,2.08,us-101,1392,7443,914,1118849501300,19.613,1842.385,6452449.325,1872151.617,15.0,7.4,2,35.07,-1.14,2,,,,,,,1404,1400,67.38,1.92,us-101
468,2730,1095,1118848115000,18.106,1306.995,6452043.023,1872508.728,14.0,6.4,2,8.41,0.0,2,,,,,,,464,472,42.18,5.02,us-101,464,2303,1062,1118848072300,20.809,632.977,6451534.128,1872951.007,15.0,5.9,2,30.01,0.0,2,,,,,,,456,468,109.88,3.66,us-101
246,1846,973,1118848941600,19.606,1502.731,6452193.573,1872375.237,13.5,7.9,2,25.0,0.0,2,,,,,,,244,253,27.67,1.11,us-101,244,1654,968,1118848922400,19.422,1375.647,6452098.042,1872458.92,13.5,5.9,2,15.1,-2.03,2,,,,,,,239,246,44.5,2.95,us-101
1691,6983,1039,1118848540300,17.956,1583.729,6452251.345,1872326.625,17.0,6.9,2,14.67,1.92,2,,,,,,,1680,1700,63.1,4.3,us-101,1680,6947,1055,1118848536700,18.553,1598.842,6452262.463,1872316.158,15.0,5.9,2,12.48,0.56,2,,,,,,,1675,1691,41.75,3.35,us-101
1917,9057,797,1118849662700,17.053,264.978,6451270.183,1873201.475,13.5,6.4,2,19.2,-10.01,2,,,,,,,1915,1922,45.28,2.36,us-101,1915,9010,800,1118849658000,17.659,213.715,6451234.297,1873238.098,14.0,6.4,2,24.91,-1.83,2,,,,,,,1909,1917,43.16,1.73,us-101
618,3183,971,1118848160300,17.88,1156.106,6451929.637,1872608.202,15.5,5.9,2,36.3,4.27,2,,,,,,,610,625,47.89,1.32,us-101,610,3332,971,1118848175200,21.326,1642.363,6452293.51,1872285.576,16.5,6.4,2,18.74,9.13,2,,,,,,,601,618,58.29,3.11,us-101
2833,8679,817,1118847846800,18.366,1228.214,6452013.885,1872533.914,15.0,6.9,2,40.5,5.71,2,,,,,,,2828,2837,113.65,2.81,us-101,2828,8564,821,1118847835300,18.953,963.198,6451813.835,1872707.612,15.0,6.9,2,19.98,-0.1,2,,,,,,,2820,2833,45.49,2.28,us-101
1695,8684,663,1118849625400,19.969,2021.754,6452585.802,1872034.188,14.0,4.9,2,36.8,3.37,2,,,,,,,1698,1700,80.79,2.2,us-101,1698,5178,563,1118847496700,17.602,1395.364,6452140.356,1872424.513,11.5,7.0,2,49.97,-0.07,2,,,,,,,1695,1703,68.94,1.38,us-101
1849,7045,983,1118848546500,17.226,869.299,6451713.934,1872797.361,15.5,4.4,2,4.97,0.07,2,,,,,,,1835,1864,36.32,7.31,us-101,1835,9257,864,1118849682700,18.778,1693.268,6452337.522,1872250.661,15.0,6.4,2,1.57,8.85,2,,,,,,,1823,1821,28.84,18.37,us-101
1483,5890,689,1118848431000,19.264,638.14,6451539.001,1872948.721,15.5,6.4,2,39.2,-0.22,2,,,,,,,1476,1490,91.66,2.34,us-101,1476,4053,541,1118847384200,18.188,294.676,6451316.125,1873155.286,12.5,7.0,2,23.4,4.59,2,,,,,,,1471,1478,43.88,1.88,us-101
43,717,708,1118848828700,20.463,1435.134,6452142.248,1872419.075,15.0,5.9,2,39.25,2.34,2,,,,,,,30,54,107.61,2.74,us-101,30,474,662,1118848804400,19.094,619.075,6451529.013,1872957.882,15.0,5.4,2,33.04,-0.11,2,,,,,,,27,43,56.2,1.7,us-101
610,3332,971,1118848175200,21.326,1642.363,6452293.51,1872285.576,16.5,6.4,2,18.74,9.13,2,,,,,,,601,618,58.29,3.11,us-101,601,3395,971,1118848181500,18.849,1837.948,6452442.397,1872158.658,15.0,5.4,2,22.51,0.92,2,,,,,,,592,610,58.44,2.6,us-101
1482,7262,888,1118849483200,18.945,643.682,6451547.453,1872941.59,13.0,5.9,2,9.0,0.0,2,,,,,,,1476,1487,41.54,4.62,us-101,1476,4053,541,1118847384200,18.188,294.676,6451316.125,1873155.286,12.5,7.0,2,23.4,4.59,2,,,,,,,1471,1478,43.88,1.88,us-101
1849,6906,983,1118848532600,19.598,616.408,6451522.576,1872962.963,15.5,4.4,2,27.46,-1.26,2,,,,,,,1835,1864,72.49,2.64,us-101,1835,9257,864,1118849682700,18.778,1693.268,6452337.522,1872250.661,15.0,6.4,2,1.57,8.85,2,,,,,,,1823,1821,28.84,18.37,us-101
1915,9010,800,1118849658000,17.659,213.715,6451234.297,1873238.098,14.0,6.4,2,24.91,-1.83,2,,,,,,,1909,1917,43.16,1.73,us-101,1909,9636,806,1118849720600,18.801,1741.607,6452373.513,1872218.403,16.5,7.9,2,34.62,4.33,2,,,,,,,1902,1915,56.65,1.64,us-101
442,2266,966,1118848068600,18.957,788.282,6451651.953,1872849.535,14.5,6.9,2,35.02,-0.25,2,,,,,,,435,446,107.3,3.06,us-101,435,2757,872,1118849032700,19.37,1931.171,6452516.673,1872093.354,15.0,6.4,2,46.45,4.16,2,,,,,,,432,438,144.91,3.12,us-101
1980,7371,980,1118848579100,19.02,703.257,6451588.022,1872905.579,18.0,6.9,2,0.97,-6.45,2,,,,,,,1966,1988,18.14,18.7,us-101,1966,7110,948,1118848553000,19.492,429.862,6451384.428,1873088.733,14.5,5.4,2,9.83,0.0,2,,,,,,,1953,1980,45.89,4.67,us-101
2861,8507,830,1118847829600,18.589,606.787,6451546.018,1872943.351,14.0,5.9,2,0.0,0.0,2,,,,,,,2855,2873,21.53,9999.99,us-101,2855,8862,829,1118847865100,20.103,1607.088,6452298.092,1872283.223,16.0,5.9,2,50.81,5.26,2,,,,,,,2850,2861,54.76,1.08,us-101
2916,8720,809,1118847850900,18.94,447.306,6451427.26,1873050.011,12.5,6.0,2,20.85,-5.6,2,,,,,,,2911,2925,43.71,2.1,us-101,2911,8591,810,1118847838000,19.347,402.0,6451393.536,1873080.537,17.0,6.4,2,0.0,0.0,2,,,,,,,2903,2916,25.82,9999.99,us-101
351,1911,823,1118848033100,18.386,889.047,6451727.997,1872783.445,14.5,5.9,2,26.42,-10.95,2,,,,,,,346,359,67.42,2.55,us-101,346,2287,807,1118848070700,19.593,1857.887,6452456.88,1872145.061,14.5,6.4,2,10.0,0.0,2,,,,,,,340,359,47.76,4.78,us-101
1436,7552,895,1118849512200,18.274,1710.669,6452350.808,1872239.441,14.0,5.9,2,38.56,0.8,2,,,,,,,1442,1443,95.57,2.48,us-101,1442,7640,812,1118849521000,17.715,2098.345,6452646.763,1871987.457,16.0,6.4,2,29.63,3.39,2,,,,,,,1431,1436,36.58,1.23,us-101
618,2657,971,1118848107700,18.597,368.062,6451339.652,1873131.978,15.5,5.9,2,29.68,-3.57,2,,,,,,,610,625,42.05,1.42,us-101,610,3332,971,1118848175200,21.326,1642.363,6452293.51,1872285.576,16.5,6.4,2,18.74,9.13,2,,,,,,,601,618,58.29,3.11,us-101
1790,6761,1036,1118848518100,18.826,677.934,6451569.117,1872922.435,11.5,5.0,2,38.74,2.8,2,,,,,,,1780,1795,88.36,2.28,us-101,1780,6999,1027,1118848541900,19.343,1149.438,6451923.645,1872611.481,16.5,5.4,2,11.85,-0.29,2,,,,,,,1773,1790,25.99,2.19,us-101
1911,5517,555,1118847530600,18.757,309.208,6451326.19,1873144.767,11.5,4.0,2,39.23,-6.85,2,,,,,,,1908,1916,69.65,1.78,us-101,1908,5845,561,1118847563400,17.577,1570.677,6452272.246,1872308.969,11.0,4.5,2,49.63,0.54,2,,,,,,,1901,1911,98.52,1.99,us-101
2054,7577,1023,1118848599700,18.515,401.317,6451363.958,1873108.927,15.0,6.4,2,0.0,0.0,2,,,,,,,2042,2062,30.61,9999.99,us-101,2042,8163,1018,1118848658300,19.023,1896.901,6452486.655,1872119.873,17.0,7.4,2,29.93,-1.61,2,,,,,,,2039,2054,87.84,2.93,us-101
511,2705,1020,1118848112500,18.05,1098.977,6451886.452,1872645.597,16.5,6.4,2,4.67,-4.07,2,,,,,,,499,513,22.54,4.83,us-101,499,3238,1012,1118848165800,20.462,2083.282,6452628.886,1871998.425,12.0,6.0,2,23.12,8.94,2,,,,,,,492,579,77.1,3.33,us-101
1934,5746,584,1118847553500,15.833,829.929,6451715.496,1872797.842,13.5,5.9,2,28.01,11.2,2,,,,,,,1930,1942,75.67,2.7,us-101,1930,5977,575,1118847576600,15.922,1756.504,6452413.114,1872187.691,11.5,4.5,2,45.0,0.0,2,,,,,,,1924,1934,102.45,2.28,us-101
1902,9108,812,1118849667800,19.402,512.806,6451449.538,1873028.852,15.5,5.9,2,21.94,-5.25,2,,,,,,,1900,1909,51.53,2.35,us-101,1900,9610,816,1118849718000,18.572,1822.754,6452435.26,1872165.158,12.0,6.5,2,35.0,0.0,2,,,,,,,1895,1902,51.64,1.48,us-101
1613,8091,687,1118849566100,18.678,1215.003,6451977.599,1872565.295,15.5,6.4,2,20.0,0.0,2,,,,,,,1611,1616,52.98,2.65,us-101,1611,8070,708,1118849564000,17.925,1215.502,6451978.471,1872565.532,13.0,5.9,2,25.0,0.0,2,,,,,,,1606,1613,58.95,2.36,us-101
1737,7266,1050,1118848568600,17.277,1817.268,6452427.769,1872173.306,14.5,5.9,2,15.0,0.0,2,,,,,,,1725,1741,64.98,4.33,us-101,1725,6428,1035,1118848484800,18.582,330.709,6451312.848,1873157.905,15.0,5.4,2,22.36,-11.2,2,,,,,,,1718,1737,61.51,2.75,us-101
1075,5526,884,1118849309600,18.939,1380.629,6452102.133,1872456.001,14.0,6.9,2,20.0,0.0,2,,,,,,,1070,1079,48.0,2.4,us-101,1070,5334,882,1118849290400,19.468,1117.411,6451903.568,1872628.805,14.5,5.4,2,14.25,0.0,2,,,,,,,1064,1075,59.54,4.18,us-101
897,2354,463,1118847214300,19.167,929.197,6451788.032,1872729.757,16.5,6.9,2,30.0,0.0,2,,,,,,,891,905,56.86,1.9,us-101,891,2467,446,1118847225600,17.899,1446.627,6452178.667,1872390.62,14.0,5.4,2,51.2,2.49,2,,,,,,,883,897,82.37,1.61,us-101
373,1668,952,1118848923800,16.449,259.575,6451266.894,1873205.786,15.0,6.4,2,7.17,-8.26,2,,,,,,,364,379,26.13,3.65,us-101,364,2369,996,1118848993900,19.379,1672.785,6452321.976,1872263.477,12.5,6.5,2,50.09,4.41,2,,,,,,,363,370,83.24,1.66,us-101
2967,8753,754,1118847854200,15.586,234.027,6451274.266,1873199.361,15.0,7.4,2,0.0,0.0,2,,,,,,,2954,2978,23.99,9999.99,us-101,2954,8692,788,1118847848100,16.685,257.913,6451290.706,1873181.943,14.5,6.4,2,0.0,0.0,2,,,,,,,2948,2967,19.28,9999.99,us-101
525,2746,1032,1118848116600,18.94,986.197,6451800.818,1872718.944,19.5,8.4,2,7.17,1.77,2,,,,,,,520,530,31.17,4.35,us-101,520,2847,1036,1118848126700,19.895,1076.78,6451868.499,1872658.789,12.0,5.5,2,9.63,0.0,2,,,,,,,517,525,45.31,4.7,us-101
799,4086,658,1118848250600,18.607,1367.483,6452088.274,1872468.499,15.0,5.4,2,37.5,8.45,2,,,,,,,795,808,50.34,1.34,us-101,795,3750,679,1118848217000,18.214,498.723,6451435.931,1873043.007,14.0,5.9,2,24.07,0.0,2,,,,,,,806,799,69.2,2.87,us-101
1592,6381,947,1118848480100,19.782,1165.562,6451935.51,1872600.563,13.0,5.9,2,36.25,4.34,2,,,,,,,1583,1594,98.94,2.73,us-101,1583,6389,911,1118848480900,19.29,1301.613,6452038.2,1872511.38,12.0,6.0,2,46.25,-6.56,2,,,,,,,1579,1592,70.52,1.52,us-101
505,2480,797,1118849005000,16.822,197.455,6451223.556,1873250.633,18.0,6.9,2,10.0,0.0,2,,,,,,,498,512,33.43,3.34,us-101,498,2431,773,1118849000100,17.476,192.778,6451219.891,1873253.612,15.0,6.4,2,5.67,0.0,2,,,,,,,493,505,35.46,6.25,us-101
464,2303,1062,1118848072300,20.809,632.977,6451534.128,1872951.007,15.0,5.9,2,30.01,0.0,2,,,,,,,456,468,109.88,3.66,us-101,456,1514,462,1118847130300,19.169,2084.484,6452662.205,1871973.308,14.5,5.4,2,67.33,6.76,2,,,,,,,0,457,0.0,0.0,us-101
472,2141,1092,1118848056100,15.962,245.733,6451253.909,1873220.058,11.5,5.5,2,35.13,-11.2,2,,,,,,,468,475,40.84,1.16,us-101,468,2406,1095,1118848082600,17.63,899.601,6451736.431,1872777.032,14.0,6.4,2,29.62,-4.09,2,,,,,,,464,472,65.88,2.22,us-101
1370,7004,999,1118849457400,17.952,1156.229,6451933.854,1872604.433,15.0,6.9,2,7.5,-11.2,2,,,,,,,1365,1374,26.72,3.56,us-101,1365,7373,1006,1118849494300,20.417,2013.352,6452578.897,1872039.24,15.0,6.9,2,30.96,3.05,2,,,,,,,1360,1370,63.32,2.05,us-101
